Time C2,Pressure C2, Volume C2
33.95,13.1365,16.5457
33.96666667,12.0431,16.4737
33.98333333,11.0465,16.4415
34,10.1016,16.4361
34.01666667,9.24982,16.461
34.03333333,8.3463,16.5201
34.05,7.25403,16.6175
34.06666667,6.19216,16.7314
34.08333333,5.24595,16.8805
34.1,4.52636,17.0824
34.11666667,3.95983,17.3337
34.13333333,3.57748,17.6238
34.15,3.3979,17.946
34.16666667,3.42152,18.2753
34.18333333,3.55836,18.6189
34.2,3.72329,18.971
34.21666667,3.7726,19.3397
34.23333333,3.79454,19.7124
34.25,3.78343,20.0944
34.26666667,3.77979,20.4638
34.28333333,3.74797,20.8355
34.3,3.71037,21.213
34.31666667,3.65738,21.5926
34.33333333,3.65005,21.9647
34.35,3.61906,22.3364
34.36666667,3.6244,22.7013
34.38333333,3.5915,23.065
34.4,3.59487,23.3802
34.41666667,3.59673,23.679
34.43333333,3.59995,23.9725
34.45,3.60711,24.2775
34.46666667,3.62287,24.5656
34.48333333,3.63839,24.8592
34.5,3.66147,25.174
34.51666667,3.66643,25.5108
34.53333333,3.6935,25.8418
34.55,3.70275,26.1883
34.56666667,3.71122,26.5375
34.58333333,3.72187,26.9094
34.6,3.74681,27.312
34.61666667,3.77518,27.7553
34.63333333,3.81005,28.2135
34.65,3.8281,28.6937
34.66666667,3.86747,29.216
34.68333333,3.89422,29.7754
34.7,3.92857,30.2943
34.71666667,3.96184,30.8234
34.73333333,3.99612,31.3661
34.75,4.00996,31.957
34.76666667,4.03678,32.5882
34.78333333,4.08416,33.2503
34.8,4.11371,33.9337
34.81666667,4.13417,34.6346
34.83333333,4.14937,35.3004
34.85,4.15138,35.9844
34.86666667,4.17056,36.7222
34.88333333,4.18284,37.4734
34.9,4.19931,38.2148
34.91666667,4.22692,38.9399
34.93333333,4.2251,39.5981
34.95,4.24086,40.2494
34.96666667,4.25338,40.8688
34.98333333,4.2551,41.4975
35,4.26726,42.2161
35.01666667,4.26052,42.9122
35.03333333,4.2607,43.4186
35.05,4.27503,43.8721
35.06666667,4.27892,44.3125
35.08333333,4.2805,44.795
35.1,4.2837,45.3018
35.11666667,4.28124,45.8153
35.13333333,4.30633,46.3249
35.15,4.375,46.8684
35.16666667,4.53542,47.4753
35.18333333,4.85784,48.0743
35.2,5.43564,48.7153
35.21666667,6.33328,49.3329
35.23333333,7.62639,49.9243
35.25,9.52888,50.4659
35.26666667,12.7446,50.982
35.28333333,16.8992,51.4129
35.3,21.1192,51.8189
35.31666667,25.5651,52.1342
35.33333333,30.0731,52.3592
35.35,34.2931,52.4237
35.36666667,38.175,52.3885
35.38333333,41.7235,52.2833
35.4,44.8055,52.1045
35.41666667,47.4258,51.8134
35.43333333,49.5459,51.4369
35.45,51.2223,50.9301
35.46666667,52.5798,50.3117
35.48333333,53.668,49.5538
35.5,54.5494,48.6805
35.51666667,55.2932,47.7338
35.53333333,55.8662,46.7059
35.55,56.307,45.5276
35.56666667,56.5949,44.2147
35.58333333,56.7503,42.7976
35.6,56.7688,41.2985
35.61666667,56.6806,39.7906
35.63333333,56.4816,38.2822
35.65,56.1525,36.7795
35.66666667,55.6683,35.252
35.68333333,55.1186,33.601
35.7,54.4846,31.937
35.71666667,53.7924,30.448
35.73333333,53.065,29.0659
35.75,52.3402,27.7516
35.76666667,51.7029,26.5212
35.78333333,51.2163,25.3709
35.8,50.8634,24.322
35.81666667,50.532,23.3789
35.83333333,50.0846,22.5475
35.85,49.5021,21.7725
35.86666667,48.7605,21.0967
35.88333333,47.8469,20.4353
35.9,46.7526,19.857
35.91666667,45.5023,19.3451
35.93333333,44.1069,18.9333
35.95,42.5902,18.5674
35.96666667,40.8815,18.2811
35.98333333,38.7975,17.9767
36,35.8277,17.7171
36.01666667,32.8272,17.4917
36.03333333,30.2296,17.3306
36.05,27.8685,17.1686
36.06666667,25.5078,17.0496
36.08333333,23.0089,16.9363
36.1,20.4778,16.8572
36.11666667,18.262,16.7647
36.13333333,16.5365,16.696
36.15,15.1239,16.6185
36.16666667,13.8125,16.5486
36.18333333,12.6617,16.493
36.2,11.6219,16.4694
36.21666667,10.6464,16.4522
36.23333333,9.74833,16.4585
36.25,8.71454,16.5151
36.26666667,7.59003,16.6158
36.28333333,6.53336,16.7627
36.3,5.57024,16.9469
36.31666667,4.74298,17.1369
36.33333333,4.07943,17.354
36.35,3.59969,17.6019
36.36666667,3.29695,17.8694
36.38333333,3.188,18.1551
36.4,3.2584,18.4675
36.41666667,3.41402,18.7835
36.43333333,3.56381,19.1101
36.45,3.66735,19.4391
36.46666667,3.70054,19.7728
36.48333333,3.70798,20.0982
36.5,3.66148,20.417
36.51666667,3.63801,20.7485
36.53333333,3.5951,21.0879
36.55,3.57198,21.4316
36.56666667,3.55552,21.7809
36.58333333,3.55407,22.1118
36.6,3.53034,22.4223
36.61666667,3.52249,22.7411
36.63333333,3.51586,23.066
36.65,3.53354,23.3733
36.66666667,3.54207,23.6733
36.68333333,3.55449,23.9753
36.7,3.56237,24.2707
36.71666667,3.5758,24.5802
36.73333333,3.56848,24.9024
36.75,3.58437,25.2236
36.76666667,3.60862,25.5448
36.78333333,3.63856,25.8979
36.8,3.64226,26.2736
36.81666667,3.67037,26.6297
36.83333333,3.69428,26.9861
36.85,3.72481,27.373
36.86666667,3.75466,27.7769
36.88333333,3.78888,28.2222
36.9,3.8121,28.7066
36.91666667,3.85466,29.1796
36.93333333,3.88358,29.6552
36.95,3.91994,30.18
36.96666667,3.9367,30.7427
36.98333333,3.95952,31.306
37,3.97144,31.8836
37.01666667,4.00739,32.4786
37.03333333,4.02799,33.1042
37.05,4.04623,33.7699
37.06666667,4.06099,34.4575
37.08333333,4.092,35.1977
37.1,4.09103,35.9642
37.11666667,4.11613,36.7233
37.13333333,4.13105,37.466
37.15,4.13327,38.1363
37.16666667,4.13347,38.7777
37.18333333,4.16409,39.3756
37.2,4.17505,39.9501
37.21666667,4.18534,40.4898
37.23333333,4.18577,41.0191
37.25,4.17185,41.5765
37.26666667,4.16317,42.1713
37.28333333,4.18081,42.7917
37.3,4.17683,43.4026
37.31666667,4.20283,43.9999
37.33333333,4.21054,44.596
37.35,4.26959,45.1964
37.36666667,4.40634,45.8006
37.38333333,4.69162,46.4354
37.4,5.18732,47.0559
37.41666667,5.99449,47.7394
37.43333333,7.15056,48.4117
37.45,8.79611,49.0804
37.46666667,11.5744,49.6548
37.48333333,15.5814,50.1587
37.5,19.7677,50.588
37.51666667,24.0803,50.9667
37.53333333,28.5442,51.2483
37.55,32.8357,51.4754
37.56666667,36.8269,51.5595
37.58333333,40.4562,51.5171
37.6,43.6687,51.3815
37.61666667,46.4437,51.1764
37.63333333,48.7232,50.8262
37.65,50.5275,50.3721
37.66666667,51.974,49.8087
37.68333333,53.1137,49.1317
37.7,54.0502,48.3379
37.71666667,54.7874,47.4486
37.73333333,55.3799,46.4443
37.75,55.8303,45.3156
37.76666667,56.149,44.0285
37.78333333,56.3452,42.6129
37.8,56.3815,41.095
37.81666667,56.3133,39.4975
37.83333333,56.1043,37.8887
37.85,55.7791,36.2707
37.86666667,55.3254,34.6909
37.88333333,54.7888,33.1582
37.9,54.1772,31.6982
37.91666667,53.5096,30.323
37.93333333,52.8261,28.9816
37.95,52.1371,27.7044
37.96666667,51.5448,26.4948
37.98333333,51.1158,25.3608
38,50.8107,24.3087
38.01666667,50.5139,23.3527
38.03333333,50.063,22.4982
38.05,49.4416,21.7618
38.06666667,48.6465,21.1203
38.08333333,47.7144,20.6011
38.1,46.6513,20.0859
38.11666667,45.3958,19.6277
38.13333333,43.9991,19.1953
38.15,42.4932,18.8237
38.16666667,40.8156,18.4772
38.18333333,38.8078,18.192
38.2,35.964,17.9354
38.21666667,32.9666,17.7335
38.23333333,30.4101,17.535
38.25,28.1025,17.3856
38.26666667,25.7932,17.2547
38.28333333,23.4003,17.1679
38.3,20.9072,17.0872
38.31666667,18.6256,17.0324
38.33333333,16.8546,16.9545
38.35,15.3612,16.8746
38.36666667,14.017,16.806
38.38333333,12.8853,16.7491
38.4,11.8808,16.702
38.41666667,10.8307,16.6877
38.43333333,9.81073,16.7153
38.45,8.77139,16.7707
38.46666667,7.71666,16.8523
38.48333333,6.66985,16.9575
38.5,5.71859,17.0882
38.51666667,4.9068,17.2482
38.53333333,4.3154,17.4343
38.55,3.92542,17.6415
38.56666667,3.6971,17.8608
38.58333333,3.5673,18.0904
38.6,3.49371,18.3274
38.61666667,3.46616,18.5874
38.63333333,3.48884,18.8426
38.65,3.56285,19.1036
38.66666667,3.64089,19.3683
38.68333333,3.68869,19.6307
38.7,3.74399,19.903
38.71666667,3.75107,20.1823
38.73333333,3.75657,20.4708
38.75,3.75161,20.7654
38.76666667,3.77034,21.0387
38.78333333,3.76954,21.2891
38.8,3.81675,21.5262
38.81666667,3.82543,21.745
38.83333333,3.82313,21.9619
38.85,3.841,22.1675
38.86666667,3.83803,22.363
38.88333333,3.85043,22.5385
38.9,3.88486,22.7103
38.91666667,3.8956,22.8623
38.93333333,3.92885,23.0018
38.95,3.94362,23.1247
38.96666667,3.95773,23.2433
38.98333333,3.96704,23.355
39,3.98928,23.4605
39.01666667,3.99922,23.5531
39.03333333,4.00885,23.6509
39.05,4.01892,23.7396
39.06666667,4.04298,23.8536
39.08333333,4.07488,23.974
39.1,4.09984,24.0907
39.11666667,4.11629,24.2056
39.13333333,4.15045,24.3389
39.15,4.16012,24.4826
39.16666667,4.19173,24.6409
39.18333333,4.2118,24.801
39.2,4.23761,24.9658
39.21666667,4.23922,25.1321
39.23333333,4.27789,25.325
39.25,4.30192,25.5381
39.26666667,4.31207,25.779
39.28333333,4.31926,26.027
39.3,4.34655,26.26
39.31666667,4.35892,26.4814
39.33333333,4.37612,26.6907
39.35,4.38633,26.8931
39.36666667,4.38582,27.0972
39.38333333,4.39195,27.2931
39.4,4.40042,27.3945
39.41666667,4.40661,27.4188
39.43333333,4.43754,27.4232
39.45,4.44357,27.4345
39.46666667,4.46365,27.5083
39.48333333,4.46582,27.6381
39.5,4.47631,27.8254
39.51666667,4.47337,28.0563
39.53333333,4.49062,28.2979
39.55,4.50725,28.5593
39.56666667,4.58084,28.8819
39.58333333,4.73579,29.2519
39.6,5.04131,29.6718
39.61666667,5.54507,30.125
39.63333333,6.32848,30.6395
39.65,7.44802,31.18
39.66666667,9.02749,31.7395
39.68333333,11.6042,32.3003
39.7,15.4777,32.8551
39.71666667,19.7278,33.3909
39.73333333,23.8471,33.9484
39.75,27.9461,34.4839
39.76666667,32.0145,34.9891
39.78333333,35.7655,35.4415
39.8,39.1667,35.8363
39.81666667,42.2118,36.1524
39.83333333,44.8225,36.3841
39.85,46.9411,36.5277
39.86666667,48.6231,36.595
39.88333333,49.9104,36.5758
39.9,50.9692,36.4768
39.91666667,51.7746,36.272
39.93333333,52.4304,35.95
39.95,52.9253,35.5111
39.96666667,53.2864,34.9638
39.98333333,53.4984,34.3176
40,53.6002,33.6052
40.01666667,53.562,32.8078
40.03333333,53.4341,31.8791
40.05,53.177,30.8436
40.06666667,52.869,29.7364
40.08333333,52.4484,28.6683
40.1,52.0154,27.6828
40.11666667,51.631,26.7431
40.13333333,51.3633,25.8617
40.15,51.2079,24.9964
40.16666667,51.1989,24.1454
40.18333333,51.1383,23.3122
40.2,50.9869,22.5065
40.21666667,50.7312,21.7682
40.23333333,50.3256,21.1078
40.25,49.7458,20.4981
40.26666667,48.9868,19.9458
40.28333333,48.0512,19.4552
40.3,46.9273,19.0321
40.31666667,45.6155,18.6446
40.33333333,44.1721,18.307
40.35,42.6161,18.0056
40.36666667,40.9549,17.7492
40.38333333,39.056,17.5406
40.4,36.5605,17.3837
40.41666667,33.8953,17.2376
40.43333333,31.6513,17.1175
40.45,29.6299,17.0075
40.46666667,27.6819,16.9145
40.48333333,25.6279,16.8324
40.5,23.3459,16.7564
40.51666667,21.0185,16.6921
40.53333333,19.0886,16.6366
40.55,17.6416,16.584
40.56666667,16.4104,16.5288
40.58333333,15.2148,16.4778
40.6,14.0395,16.4381
40.61666667,12.9952,16.4251
40.63333333,11.9204,16.4701
40.65,10.8073,16.5259
40.66666667,9.78384,16.536
40.68333333,8.79638,16.5144
40.7,7.86156,16.4795
40.71666667,6.98412,16.4971
40.73333333,6.14841,16.558
40.75,5.41255,16.6437
40.76666667,4.81099,16.7517
40.78333333,4.32987,16.8688
40.8,3.95657,16.9995
40.81666667,3.66784,17.1367
40.83333333,3.44026,17.2767
40.85,3.25079,17.4324
40.86666667,3.13374,17.6093
40.88333333,3.07257,17.7948
40.9,3.05253,17.9763
40.91666667,3.02363,18.166
40.93333333,3.02747,18.36
40.95,3.10115,18.5637
40.96666667,3.21141,18.7752
40.98333333,3.29688,18.9933
41,3.36213,19.207
41.01666667,3.42123,19.4135
41.03333333,3.48338,19.6047
41.05,3.52153,19.7926
41.06666667,3.53273,19.9677
41.08333333,3.57145,20.1445
41.1,3.59378,20.299
41.11666667,3.60969,20.4496
41.13333333,3.63915,20.5927
41.15,3.65709,20.7427
41.16666667,3.66822,20.9034
41.18333333,3.69954,21.0709
41.2,3.72371,21.2217
41.21666667,3.73486,21.3861
41.23333333,3.74305,21.5482
41.25,3.77384,21.7399
41.26666667,3.79368,21.9457
41.28333333,3.82082,22.171
41.3,3.85786,22.4024
41.31666667,3.88279,22.5899
41.33333333,3.92031,22.7389
41.35,3.95629,22.9526
41.36666667,3.9806,23.1966
41.38333333,4.02111,23.4576
41.4,4.04188,23.7083
41.41666667,4.05674,23.9892
41.43333333,4.08542,24.2956
41.45,4.10844,24.6191
41.46666667,4.12218,24.9403
41.48333333,4.12991,25.2804
41.5,4.14393,25.6346
41.51666667,4.15714,25.9975
41.53333333,4.16669,26.3432
41.55,4.18193,26.6889
41.56666667,4.18132,27.0319
41.58333333,4.21563,27.3604
41.6,4.20608,27.6321
41.61666667,4.2214,27.9277
41.63333333,4.22014,28.2298
41.65,4.23362,28.6037
41.66666667,4.2253,29.056
41.68333333,4.22828,29.5488
41.7,4.21823,30.067
41.71666667,4.21598,30.6042
41.73333333,4.23397,31.1397
41.75,4.26261,31.7117
41.76666667,4.33621,32.3108
41.78333333,4.52414,32.9934
41.8,4.9124,33.7411
41.81666667,5.56041,34.5135
41.83333333,6.52256,35.29
41.85,7.83913,36.0318
41.86666667,9.64334,36.7465
41.88333333,12.5911,37.4619
41.9,16.8022,38.166
41.91666667,21.1534,38.8429
41.93333333,25.3688,39.477
41.95,29.5948,40.0444
41.96666667,33.6063,40.5367
41.98333333,37.285,40.9505
42,40.5983,41.294
42.01666667,43.5595,41.5596
42.03333333,46.0893,41.719
42.05,48.2094,41.7527
42.06666667,49.8699,41.6754
42.08333333,51.1929,41.5013
42.1,52.1957,41.2034
42.11666667,52.9993,40.7747
42.13333333,53.61,40.2291
42.15,54.1071,39.5662
42.16666667,54.4693,38.772
42.18333333,54.7422,37.8607
42.2,54.8493,36.8539
42.21666667,54.8508,35.7828
42.23333333,54.7099,34.6357
42.25,54.4633,33.4397
42.26666667,54.0964,32.2414
42.28333333,53.6333,31.1161
42.3,53.1153,30.0205
42.31666667,52.5449,28.9985
42.33333333,51.9265,27.9901
42.35,51.3422,26.9654
42.36666667,50.8548,25.9626
42.38333333,50.4372,24.9894
42.4,50.024,24.0739
42.41666667,49.679,23.2405
42.43333333,49.2677,22.4773
42.45,48.6939,21.7978
42.46666667,47.909,21.1675
42.48333333,46.9976,20.5686
42.5,45.9194,20.0289
42.51666667,44.7157,19.5379
42.53333333,43.3207,19.1166
42.55,41.7679,18.7658
42.56666667,40.0583,18.469
42.58333333,38.0363,18.2003
42.6,35.2265,17.9719
42.61666667,32.0534,17.7485
42.63333333,29.2759,17.5557
42.65,26.6487,17.3989
42.66666667,23.89,17.2666
42.68333333,21.1449,17.1275
42.7,18.6772,17.0075
42.71666667,16.6761,16.8912
42.73333333,14.9469,16.7955
42.75,13.3945,16.7031
42.76666667,11.9522,16.6321
42.78333333,10.6809,16.5612
42.8,9.52312,16.5067
42.81666667,8.49829,16.4639
42.83333333,7.55322,16.4646
42.85,6.7021,16.5066
42.86666667,5.98918,16.5933
42.88333333,5.25128,16.7216
42.9,4.55388,16.8977
42.91666667,4.11336,17.1176
42.93333333,3.91071,17.376
42.95,3.87362,17.6618
42.96666667,3.85907,17.9773
42.98333333,3.82732,18.3086
43,3.80495,18.6499
43.01666667,3.7926,18.9897
43.03333333,3.77642,19.3414
43.05,3.74632,19.6912
43.06666667,3.6993,20.0549
43.08333333,3.68866,20.4187
43.1,3.65415,20.7996
43.11666667,3.6462,21.1806
43.13333333,3.61153,21.5712
43.15,3.58797,21.9394
43.16666667,3.54941,22.3126
43.18333333,3.52894,22.696
43.2,3.55863,23.091
43.21666667,3.58248,23.4725
43.23333333,3.57681,23.8523
43.25,3.59098,24.202
43.26666667,3.59859,24.5536
43.28333333,3.58995,24.8842
43.3,3.62754,25.2475
43.31666667,3.65871,25.6327
43.33333333,3.65911,26.0375
43.35,3.68286,26.4634
43.36666667,3.68556,26.9015
43.38333333,3.69542,27.2795
43.4,3.70218,27.6721
43.41666667,3.69767,28.0747
43.43333333,3.71915,28.5123
43.45,3.73704,28.9623
43.46666667,3.75295,29.4599
43.48333333,3.79084,29.9844
43.5,3.83814,30.5388
43.51666667,3.87546,31.0726
43.53333333,3.91313,31.6305
43.55,3.94464,32.1687
43.56666667,3.99441,32.7401
43.58333333,4.0362,33.3325
43.6,4.06139,33.9579
43.61666667,4.11283,34.5936
43.63333333,4.13035,35.2623
43.65,4.14149,35.9523
43.66666667,4.17309,36.6582
43.68333333,4.18466,37.3206
43.7,4.19179,38.0059
43.71666667,4.20428,38.7192
43.73333333,4.23151,39.4619
43.75,4.24991,40.232
43.76666667,4.26181,40.9904
43.78333333,4.27113,41.6671
43.8,4.29412,42.321
43.81666667,4.297,42.8788
43.83333333,4.28364,43.4675
43.85,4.28355,44.0307
43.86666667,4.29437,44.6417
43.88333333,4.28651,45.3394
43.9,4.27622,46.0771
43.91666667,4.29777,46.8375
43.93333333,4.29017,47.6304
43.95,4.28546,48.4479
43.96666667,4.314,49.2641
43.98333333,4.36681,50.04
44,4.51074,50.8114
44.01666667,4.80183,51.609
44.03333333,5.37278,52.3309
44.05,6.24116,52.9985
44.06666667,7.49128,53.6771
44.08333333,9.29014,54.3647
44.1,12.3366,54.9707
44.11666667,16.4668,55.504
44.13333333,20.7123,55.9412
44.15,25.1633,56.3103
44.16666667,29.7955,56.5427
44.18333333,34.2042,56.6647
44.2,38.2632,56.6712
44.21666667,41.9475,56.5605
44.23333333,45.1949,56.3524
44.25,47.9564,56.0389
44.26666667,50.1887,55.5761
44.28333333,51.9398,54.972
44.3,53.3586,54.2346
44.31666667,54.4628,53.384
44.33333333,55.3482,52.3658
44.35,56.0764,51.2068
44.36666667,56.6743,49.9659
44.38333333,57.1629,48.6121
44.4,57.5058,47.1223
44.41666667,57.7131,45.5088
44.43333333,57.8067,43.7555
44.45,57.7492,41.9194
44.46666667,57.5645,40.0877
44.48333333,57.2638,38.2617
44.5,56.8464,36.5397
44.51666667,56.3018,34.8819
44.53333333,55.6904,33.3578
44.55,54.9995,31.9177
44.56666667,54.2675,30.4838
44.58333333,53.4999,29.115
44.6,52.7469,27.7978
44.61666667,52.0952,26.5531
44.63333333,51.5885,25.3648
44.65,51.1524,24.2858
44.66666667,50.7585,23.336
44.68333333,50.2695,22.4896
44.7,49.6655,21.6807
44.71666667,48.852,20.9769
44.73333333,47.8573,20.3588
44.75,46.649,19.8302
44.76666667,45.242,19.3218
44.78333333,43.6596,18.9021
44.8,41.9409,18.5239
44.81666667,39.9162,18.2078
44.83333333,37.0445,17.8909
44.85,33.6456,17.6269
44.86666667,30.6607,17.3759
44.88333333,27.9354,17.1807
44.9,25.1883,17.0112
44.91666667,22.2594,16.8878
44.93333333,19.4876,16.7584
44.95,17.1498,16.6644
44.96666667,15.2316,16.5771
44.98333333,13.5346,16.5044
45,12.0228,16.4161
45.01666667,10.6585,16.3598
45.03333333,9.47388,16.3251
45.05,8.4042,16.3246
45.06666667,7.61588,16.3598
45.08333333,6.78173,16.4418
45.1,5.82674,16.555
45.11666667,4.96935,16.7063
45.13333333,4.34788,16.8882
45.15,3.92062,17.1055
45.16666667,3.72057,17.3545
45.18333333,3.64533,17.6439
45.2,3.69119,17.9672
45.21666667,3.72709,18.3136
45.23333333,3.75502,18.6468
45.25,3.73963,18.9881
45.26666667,3.72422,19.3301
45.28333333,3.70777,19.6886
45.3,3.71568,20.0592
45.31666667,3.691,20.4396
45.33333333,3.66914,20.8033
45.35,3.62826,21.1684
45.36666667,3.60232,21.5427
45.38333333,3.57651,21.9263
45.4,3.55479,22.3247
45.41666667,3.55323,22.7319
45.43333333,3.53411,23.1003
45.45,3.51785,23.4523
45.46666667,3.53487,23.824
45.48333333,3.534,24.2083
45.5,3.55125,24.535
45.51666667,3.55755,24.8449
45.53333333,3.5642,25.1583
45.55,3.57998,25.4839
45.56666667,3.60828,25.8091
45.58333333,3.61627,26.1421
45.6,3.625,26.4668
45.61666667,3.63025,26.8057
45.63333333,3.64251,27.1505
45.65,3.67817,27.5232
45.66666667,3.70112,27.8864
45.68333333,3.69573,28.2686
45.7,3.74297,28.6756
45.71666667,3.77215,29.1262
45.73333333,3.80875,29.6547
45.75,3.84984,30.211
45.76666667,3.90159,30.7016
45.78333333,3.91549,31.2039
45.8,3.945,31.7662
45.81666667,3.97957,32.3809
45.83333333,4.00889,33.1007
45.85,4.03548,33.8303
45.86666667,4.04913,34.4111
45.88333333,4.07007,34.9596
45.9,4.0851,35.5777
45.91666667,4.10444,36.2141
45.93333333,4.12239,36.7649
45.95,4.14295,37.293
45.96666667,4.15823,37.7726
45.98333333,4.15659,38.2415
46,4.17189,38.6223
46.01666667,4.17844,39.0388
46.03333333,4.18819,39.5486
46.05,4.18933,40.1001
46.06666667,4.1867,40.6831
46.08333333,4.18702,41.2574
46.1,4.18659,41.8209
46.11666667,4.15025,42.4012
46.13333333,4.14455,42.9398
46.15,4.19477,43.4343
46.16666667,4.29756,43.9303
46.18333333,4.52121,44.4744
46.2,4.92739,45.0782
46.21666667,5.57338,45.6749
46.23333333,6.55256,46.289
46.25,7.8994,46.8772
46.26666667,9.95063,47.4835
46.28333333,13.3471,48.0335
46.3,17.4522,48.5364
46.31666667,21.5641,48.9531
46.33333333,25.8764,49.311
46.35,30.2911,49.6128
46.36666667,34.4774,49.8696
46.38333333,38.2895,50.0324
46.4,41.7005,50.129
46.41666667,44.693,50.0555
46.43333333,47.2651,49.8683
46.45,49.3664,49.6173
46.46666667,51.0103,49.2798
46.48333333,52.3411,48.7822
46.5,53.3869,48.156
46.51666667,54.2481,47.2795
46.53333333,54.9334,46.2243
46.55,55.4808,45.1584
46.56666667,55.8987,44.0134
46.58333333,56.2045,42.6817
46.6,56.3734,41.2285
46.61666667,56.4466,39.7593
46.63333333,56.3473,38.2496
46.65,56.0829,36.7437
46.66666667,55.7424,35.2403
46.68333333,55.3085,33.8528
46.7,54.7703,32.5401
46.71666667,54.1953,31.2207
46.73333333,53.5312,29.9453
46.75,52.8431,28.6839
46.76666667,52.1907,27.4611
46.78333333,51.6307,26.273
46.8,51.1822,25.1466
46.81666667,50.7967,24.1503
46.83333333,50.4187,23.2655
46.85,49.9097,22.4493
46.86666667,49.2177,21.7314
46.88333333,48.3648,21.0648
46.9,47.337,20.4948
46.91666667,46.1203,19.9655
46.93333333,44.6988,19.516
46.95,43.0961,19.0625
46.96666667,41.3089,18.665
46.98333333,39.317,18.3004
47,36.5749,18.0094
47.01666667,33.2095,17.7399
47.03333333,30.2275,17.5253
47.05,27.5037,17.326
47.06666667,24.676,17.171
47.08333333,21.7797,17.0175
47.1,19.0933,16.9053
47.11666667,16.8636,16.7837
47.13333333,14.9915,16.6885
47.15,13.3542,16.6027
47.16666667,11.8317,16.5344
47.18333333,10.4934,16.4689
47.2,9.27367,16.4321
47.21666667,8.22946,16.4159
47.23333333,7.30571,16.4307
47.25,6.46075,16.4895
47.26666667,5.68844,16.592
47.28333333,4.96462,16.7095
47.3,4.39602,16.8469
47.31666667,3.90065,17.0264
47.33333333,3.53827,17.2534
47.35,3.38257,17.5084
47.36666667,3.36291,17.7872
47.38333333,3.41259,18.0722
47.4,3.44042,18.3703
47.41666667,3.49018,18.6483
47.43333333,3.47758,18.9243
47.45,3.49052,19.202
47.46666667,3.47174,19.4861
47.48333333,3.44301,19.7908
47.5,3.41866,20.109
47.51666667,3.40612,20.4308
47.53333333,3.38986,20.7521
47.55,3.39095,21.0758
47.56666667,3.36854,21.3966
47.58333333,3.36384,21.7026
47.6,3.34944,21.9933
47.61666667,3.33933,22.2673
47.63333333,3.33622,22.5261
47.65,3.34317,22.7705
47.66666667,3.31872,22.992
47.68333333,3.32542,23.2002
47.7,3.34266,23.3995
47.71666667,3.36595,23.5902
47.73333333,3.3755,23.7701
47.75,3.40357,23.9432
47.76666667,3.42781,24.1045
47.78333333,3.4536,24.2652
47.8,3.46195,24.4312
47.81666667,3.49601,24.6197
47.83333333,3.50659,24.8289
47.85,3.52874,25.0487
47.86666667,3.53097,25.2725
47.88333333,3.56125,25.5065
47.9,3.56801,25.7583
47.91666667,3.58307,26.0677
47.93333333,3.60801,26.4125
47.95,3.6354,26.7682
47.96666667,3.65583,27.1469
47.98333333,3.67794,27.522
48,3.69296,27.8907
48.01666667,3.72621,28.2729
48.03333333,3.7374,28.6812
48.05,3.78326,29.123
48.06666667,3.80665,29.5866
48.08333333,3.83421,30.037
48.1,3.84928,30.4945
48.11666667,3.87567,30.969
48.13333333,3.89028,31.4633
48.15,3.92596,32.0099
48.16666667,3.93836,32.5754
48.18333333,3.95196,33.101
48.2,3.9704,33.6108
48.21666667,3.98391,34.1312
48.23333333,3.9991,34.6448
48.25,4.03161,35.0784
48.26666667,4.03236,35.4794
48.28333333,4.0362,35.8429
48.3,4.04028,36.2036
48.31666667,4.0453,36.6276
48.33333333,4.04546,37.0911
48.35,4.04711,37.6
48.36666667,4.05432,38.1092
48.38333333,4.06292,38.5757
48.4,4.05912,39.021
48.41666667,4.08186,39.4421
48.43333333,4.13586,39.8613
48.45,4.28156,40.3217
48.46666667,4.60741,40.7833
48.48333333,5.14416,41.2602
48.5,5.96689,41.7069
48.51666667,7.13969,42.1428
48.53333333,8.75689,42.5591
48.55,11.4141,42.999
48.56666667,15.3415,43.4025
48.58333333,19.5143,43.7732
48.6,23.7033,44.0411
48.61666667,27.9673,44.2309
48.63333333,32.1015,44.3228
48.65,35.9118,44.3495
48.66666667,39.3171,44.3161
48.68333333,42.3648,44.2479
48.7,44.9797,44.0798
48.71666667,47.1528,43.8308
48.73333333,48.8662,43.4605
48.75,50.2236,42.9856
48.76666667,51.3385,42.4217
48.78333333,52.2435,41.7699
48.8,52.9605,41.0258
48.81666667,53.5391,40.1899
48.83333333,53.9704,39.2305
48.85,54.2821,38.1797
48.86666667,54.4395,37.0831
48.88333333,54.4607,35.9277
48.9,54.3221,34.7039
48.91666667,54.0648,33.4369
48.93333333,53.6998,32.2137
48.95,53.2429,31.0313
48.96666667,52.7068,29.9206
48.98333333,52.1106,28.9006
49,51.534,27.8747
49.01666667,51.0578,26.8748
49.03333333,50.7224,25.8634
49.05,50.4794,24.8639
49.06666667,50.2585,23.9222
49.08333333,49.9289,23.0318
49.1,49.463,22.2284
49.11666667,48.8368,21.5229
49.13333333,48.0637,20.8685
49.15,47.1257,20.2997
49.16666667,46.0301,19.7787
49.18333333,44.7568,19.3324
49.2,43.3514,18.9232
49.21666667,41.8271,18.57
49.23333333,40.198,18.2175
49.25,38.3885,17.9052
49.26666667,35.985,17.6225
49.28333333,32.9772,17.3853
49.3,30.2195,17.1715
49.31666667,27.7809,17.0019
