Time C2,Pressure C2, Volume C2
2.212,3.75466,27.7769
2.213,3.78888,28.2222
2.214,3.8121,28.7066
2.215,3.85466,29.1796
2.216,3.88358,29.6552
2.217,3.91994,30.18
2.218,3.9367,30.7427
2.219,3.95952,31.306
2.22,3.97144,31.8836
2.221,4.00739,32.4786
2.222,4.02799,33.1042
2.223,4.04623,33.7699
2.224,4.06099,34.4575
2.225,4.092,35.1977
2.226,4.09103,35.9642
2.227,4.11613,36.7233
2.228,4.13105,37.466
2.229,4.13327,38.1363
2.23,4.13347,38.7777
2.231,4.16409,39.3756
2.232,4.17505,39.9501
2.233,4.18534,40.4898
2.234,4.18577,41.0191
2.235,4.17185,41.5765
2.236,4.16317,42.1713
2.237,4.18081,42.7917
2.238,4.17683,43.4026
2.239,4.20283,43.9999
2.24,4.21054,44.596
2.241,4.26959,45.1964
2.242,4.40634,45.8006
2.243,4.69162,46.4354
2.244,5.18732,47.0559
2.245,5.99449,47.7394
2.246,7.15056,48.4117
2.247,8.79611,49.0804
2.248,11.5744,49.6548
2.249,15.5814,50.1587
2.25,19.7677,50.588
2.251,24.0803,50.9667
2.252,28.5442,51.2483
2.253,32.8357,51.4754
2.254,36.8269,51.5595
2.255,40.4562,51.5171
2.256,43.6687,51.3815
2.257,46.4437,51.1764
2.258,48.7232,50.8262
2.259,50.5275,50.3721
2.26,51.974,49.8087
2.261,53.1137,49.1317
2.262,54.0502,48.3379
2.263,54.7874,47.4486
2.264,55.3799,46.4443
2.265,55.8303,45.3156
2.266,56.149,44.0285
2.267,56.3452,42.6129
2.268,56.3815,41.095
2.269,56.3133,39.4975
2.27,56.1043,37.8887
2.271,55.7791,36.2707
2.272,55.3254,34.6909
2.273,54.7888,33.1582
2.274,54.1772,31.6982
2.275,53.5096,30.323
2.276,52.8261,28.9816
2.277,52.1371,27.7044
2.278,51.5448,26.4948
2.279,51.1158,25.3608
2.28,50.8107,24.3087
2.281,50.5139,23.3527
2.282,50.063,22.4982
2.283,49.4416,21.7618
2.284,48.6465,21.1203
2.285,47.7144,20.6011
2.286,46.6513,20.0859
2.287,45.3958,19.6277
2.288,43.9991,19.1953
2.289,42.4932,18.8237
2.29,40.8156,18.4772
2.291,38.8078,18.192
2.292,35.964,17.9354
2.293,32.9666,17.7335
2.294,30.4101,17.535
2.295,28.1025,17.3856
2.296,25.7932,17.2547
2.297,23.4003,17.1679
2.298,20.9072,17.0872
2.299,18.6256,17.0324
2.3,16.8546,16.9545
2.301,15.3612,16.8746
2.302,14.017,16.806
2.303,12.8853,16.7491
2.304,11.8808,16.702
2.305,10.8307,16.6877
2.306,9.81073,16.7153
2.307,8.77139,16.7707
2.308,7.71666,16.8523
2.309,6.66985,16.9575
2.31,5.71859,17.0882
2.311,4.9068,17.2482
2.312,4.3154,17.4343
2.313,3.92542,17.6415
2.314,3.6971,17.8608
2.315,3.5673,18.0904
2.316,3.49371,18.3274
2.317,3.46616,18.5874
2.318,3.48884,18.8426
2.319,3.56285,19.1036
2.32,3.64089,19.3683
2.321,3.68869,19.6307
2.322,3.74399,19.903
2.323,3.75107,20.1823
2.324,3.75657,20.4708
2.325,3.75161,20.7654
2.326,3.77034,21.0387
2.327,3.76954,21.2891
2.328,3.81675,21.5262
2.329,3.82543,21.745
2.33,3.82313,21.9619
2.331,3.841,22.1675
2.332,3.83803,22.363
2.333,3.85043,22.5385
2.334,3.88486,22.7103
2.335,3.8956,22.8623
2.336,3.92885,23.0018
2.337,3.94362,23.1247
2.338,3.95773,23.2433
2.339,3.96704,23.355
2.34,3.98928,23.4605
2.341,3.99922,23.5531
2.342,4.00885,23.6509
2.343,4.01892,23.7396
2.344,4.04298,23.8536
2.345,4.07488,23.974
2.346,4.09984,24.0907
2.347,4.11629,24.2056
2.348,4.15045,24.3389
2.349,4.16012,24.4826
2.35,4.19173,24.6409
2.351,4.2118,24.801
2.352,4.23761,24.9658
2.353,4.23922,25.1321
2.354,4.27789,25.325
2.355,4.30192,25.5381
2.356,4.31207,25.779
2.357,4.31926,26.027
2.358,4.34655,26.26
2.359,4.35892,26.4814
2.36,4.37612,26.6907
2.361,4.38633,26.8931
2.362,4.38582,27.0972
2.363,4.39195,27.2931
2.364,4.40042,27.3945
2.365,4.40661,27.4188
2.366,4.43754,27.4232
2.367,4.44357,27.4345
2.368,4.46365,27.5083
2.369,4.46582,27.6381
2.37,4.47631,27.8254
2.371,4.47337,28.0563
2.372,4.49062,28.2979
2.373,4.50725,28.5593
2.374,4.58084,28.8819
2.375,4.73579,29.2519
2.376,5.04131,29.6718
2.377,5.54507,30.125
2.378,6.32848,30.6395
2.379,7.44802,31.18
2.38,9.02749,31.7395
2.381,11.6042,32.3003
2.382,15.4777,32.8551
2.383,19.7278,33.3909
2.384,23.8471,33.9484
2.385,27.9461,34.4839
2.386,32.0145,34.9891
2.387,35.7655,35.4415
2.388,39.1667,35.8363
2.389,42.2118,36.1524
2.39,44.8225,36.3841
2.391,46.9411,36.5277
2.392,48.6231,36.595
2.393,49.9104,36.5758
2.394,50.9692,36.4768
2.395,51.7746,36.272
2.396,52.4304,35.95
2.397,52.9253,35.5111
2.398,53.2864,34.9638
2.399,53.4984,34.3176
2.4,53.6002,33.6052
2.401,53.562,32.8078
2.402,53.4341,31.8791
2.403,53.177,30.8436
2.404,52.869,29.7364
2.405,52.4484,28.6683
2.406,52.0154,27.6828
2.407,51.631,26.7431
2.408,51.3633,25.8617
2.409,51.2079,24.9964
2.41,51.1989,24.1454
2.411,51.1383,23.3122
2.412,50.9869,22.5065
2.413,50.7312,21.7682
2.414,50.3256,21.1078
2.415,49.7458,20.4981
2.416,48.9868,19.9458
2.417,48.0512,19.4552
2.418,46.9273,19.0321
2.419,45.6155,18.6446
2.42,44.1721,18.307
2.421,42.6161,18.0056
2.422,40.9549,17.7492
2.423,39.056,17.5406
2.424,36.5605,17.3837
2.425,33.8953,17.2376
2.426,31.6513,17.1175
2.427,29.6299,17.0075
2.428,27.6819,16.9145
2.429,25.6279,16.8324
2.43,23.3459,16.7564
2.431,21.0185,16.6921
2.432,19.0886,16.6366
2.433,17.6416,16.584
2.434,16.4104,16.5288
2.435,15.2148,16.4778
2.436,14.0395,16.4381
2.437,12.9952,16.4251
2.438,11.9204,16.4701
2.439,10.8073,16.5259
2.44,9.78384,16.536
2.441,8.79638,16.5144
2.442,7.86156,16.4795
2.443,6.98412,16.4971
2.444,6.14841,16.558
2.445,5.41255,16.6437
2.446,4.81099,16.7517
2.447,4.32987,16.8688
2.448,3.95657,16.9995
2.449,3.66784,17.1367
2.45,3.44026,17.2767
2.451,3.25079,17.4324
2.452,3.13374,17.6093
2.453,3.07257,17.7948
2.454,3.05253,17.9763
2.455,3.02363,18.166
2.456,3.02747,18.36
2.457,3.10115,18.5637
2.458,3.21141,18.7752
2.459,3.29688,18.9933
2.46,3.36213,19.207
2.461,3.42123,19.4135
2.462,3.48338,19.6047
2.463,3.52153,19.7926
2.464,3.53273,19.9677
2.465,3.57145,20.1445
2.466,3.59378,20.299
2.467,3.60969,20.4496
2.468,3.63915,20.5927
2.469,3.65709,20.7427
2.47,3.66822,20.9034
2.471,3.69954,21.0709
2.472,3.72371,21.2217
2.473,3.73486,21.3861
2.474,3.74305,21.5482
2.475,3.77384,21.7399
2.476,3.79368,21.9457
2.477,3.82082,22.171
2.478,3.85786,22.4024
2.479,3.88279,22.5899
2.48,3.92031,22.7389
2.481,3.95629,22.9526
2.482,3.9806,23.1966
2.483,4.02111,23.4576
2.484,4.04188,23.7083
2.485,4.05674,23.9892
2.486,4.08542,24.2956
2.487,4.10844,24.6191
2.488,4.12218,24.9403
2.489,4.12991,25.2804
2.49,4.14393,25.6346
2.491,4.15714,25.9975
2.492,4.16669,26.3432
2.493,4.18193,26.6889
2.494,4.18132,27.0319
2.495,4.21563,27.3604
2.496,4.20608,27.6321
2.497,4.2214,27.9277
2.498,4.22014,28.2298
2.499,4.23362,28.6037
2.5,4.2253,29.056
2.501,4.22828,29.5488
2.502,4.21823,30.067
2.503,4.21598,30.6042
2.504,4.23397,31.1397
2.505,4.26261,31.7117
2.506,4.33621,32.3108
2.507,4.52414,32.9934
2.508,4.9124,33.7411
2.509,5.56041,34.5135
2.51,6.52256,35.29
2.511,7.83913,36.0318
2.512,9.64334,36.7465
2.513,12.5911,37.4619
2.514,16.8022,38.166
2.515,21.1534,38.8429
2.516,25.3688,39.477
2.517,29.5948,40.0444
2.518,33.6063,40.5367
2.519,37.285,40.9505
2.52,40.5983,41.294
2.521,43.5595,41.5596
2.522,46.0893,41.719
2.523,48.2094,41.7527
2.524,49.8699,41.6754
2.525,51.1929,41.5013
2.526,52.1957,41.2034
2.527,52.9993,40.7747
2.528,53.61,40.2291
2.529,54.1071,39.5662
2.53,54.4693,38.772
2.531,54.7422,37.8607
2.532,54.8493,36.8539
2.533,54.8508,35.7828
2.534,54.7099,34.6357
2.535,54.4633,33.4397
2.536,54.0964,32.2414
2.537,53.6333,31.1161
2.538,53.1153,30.0205
2.539,52.5449,28.9985
2.54,51.9265,27.9901
2.541,51.3422,26.9654
2.542,50.8548,25.9626
2.543,50.4372,24.9894
2.544,50.024,24.0739
2.545,49.679,23.2405
2.546,49.2677,22.4773
2.547,48.6939,21.7978
2.548,47.909,21.1675
2.549,46.9976,20.5686
2.55,45.9194,20.0289
2.551,44.7157,19.5379
2.552,43.3207,19.1166
2.553,41.7679,18.7658
2.554,40.0583,18.469
2.555,38.0363,18.2003
2.556,35.2265,17.9719
2.557,32.0534,17.7485
2.558,29.2759,17.5557
2.559,26.6487,17.3989
2.56,23.89,17.2666
2.561,21.1449,17.1275
2.562,18.6772,17.0075
2.563,16.6761,16.8912
2.564,14.9469,16.7955
2.565,13.3945,16.7031
2.566,11.9522,16.6321
2.567,10.6809,16.5612
2.568,9.52312,16.5067
2.569,8.49829,16.4639
2.57,7.55322,16.4646
2.571,6.7021,16.5066
2.572,5.98918,16.5933
2.573,5.25128,16.7216
2.574,4.55388,16.8977
2.575,4.11336,17.1176
2.576,3.91071,17.376
2.577,3.87362,17.6618
2.578,3.85907,17.9773
2.579,3.82732,18.3086
2.58,3.80495,18.6499
2.581,3.7926,18.9897
2.582,3.77642,19.3414
2.583,3.74632,19.6912
2.584,3.6993,20.0549
2.585,3.68866,20.4187
2.586,3.65415,20.7996
2.587,3.6462,21.1806
2.588,3.61153,21.5712
2.589,3.58797,21.9394
2.59,3.54941,22.3126
2.591,3.52894,22.696
2.592,3.55863,23.091
2.593,3.58248,23.4725
2.594,3.57681,23.8523
2.595,3.59098,24.202
2.596,3.59859,24.5536
2.597,3.58995,24.8842
2.598,3.62754,25.2475
2.599,3.65871,25.6327
2.6,3.65911,26.0375
2.601,3.68286,26.4634
2.602,3.68556,26.9015
2.603,3.69542,27.2795
2.604,3.70218,27.6721
2.605,3.69767,28.0747
2.606,3.71915,28.5123
2.607,3.73704,28.9623
2.608,3.75295,29.4599
2.609,3.79084,29.9844
2.61,3.83814,30.5388
2.611,3.87546,31.0726
2.612,3.91313,31.6305
2.613,3.94464,32.1687
2.614,3.99441,32.7401
2.615,4.0362,33.3325
2.616,4.06139,33.9579
2.617,4.11283,34.5936
2.618,4.13035,35.2623
2.619,4.14149,35.9523
2.62,4.17309,36.6582
2.621,4.18466,37.3206
2.622,4.19179,38.0059
2.623,4.20428,38.7192
2.624,4.23151,39.4619
2.625,4.24991,40.232
2.626,4.26181,40.9904
2.627,4.27113,41.6671
2.628,4.29412,42.321
2.629,4.297,42.8788
2.63,4.28364,43.4675
2.631,4.28355,44.0307
2.632,4.29437,44.6417
2.633,4.28651,45.3394
2.634,4.27622,46.0771
2.635,4.29777,46.8375
2.636,4.29017,47.6304
2.637,4.28546,48.4479
2.638,4.314,49.2641
2.639,4.36681,50.04
2.64,4.51074,50.8114
2.641,4.80183,51.609
2.642,5.37278,52.3309
2.643,6.24116,52.9985
2.644,7.49128,53.6771
2.645,9.29014,54.3647
2.646,12.3366,54.9707
2.647,16.4668,55.504
2.648,20.7123,55.9412
2.649,25.1633,56.3103
2.65,29.7955,56.5427
2.651,34.2042,56.6647
2.652,38.2632,56.6712
2.653,41.9475,56.5605
2.654,45.1949,56.3524
2.655,47.9564,56.0389
2.656,50.1887,55.5761
2.657,51.9398,54.972
2.658,53.3586,54.2346
2.659,54.4628,53.384
2.66,55.3482,52.3658
2.661,56.0764,51.2068
2.662,56.6743,49.9659
2.663,57.1629,48.6121
2.664,57.5058,47.1223
2.665,57.7131,45.5088
2.666,57.8067,43.7555
2.667,57.7492,41.9194
2.668,57.5645,40.0877
2.669,57.2638,38.2617
2.67,56.8464,36.5397
2.671,56.3018,34.8819
2.672,55.6904,33.3578
2.673,54.9995,31.9177
2.674,54.2675,30.4838
2.675,53.4999,29.115
2.676,52.7469,27.7978
2.677,52.0952,26.5531
2.678,51.5885,25.3648
2.679,51.1524,24.2858
2.68,50.7585,23.336
2.681,50.2695,22.4896
2.682,49.6655,21.6807
2.683,48.852,20.9769
2.684,47.8573,20.3588
2.685,46.649,19.8302
2.686,45.242,19.3218
2.687,43.6596,18.9021
2.688,41.9409,18.5239
2.689,39.9162,18.2078
2.69,37.0445,17.8909
2.691,33.6456,17.6269
2.692,30.6607,17.3759
2.693,27.9354,17.1807
2.694,25.1883,17.0112
2.695,22.2594,16.8878
2.696,19.4876,16.7584
2.697,17.1498,16.6644
2.698,15.2316,16.5771
2.699,13.5346,16.5044
2.7,12.0228,16.4161
2.701,10.6585,16.3598
2.702,9.47388,16.3251
2.703,8.4042,16.3246
2.704,7.61588,16.3598
2.705,6.78173,16.4418
2.706,5.82674,16.555
2.707,4.96935,16.7063
2.708,4.34788,16.8882
2.709,3.92062,17.1055
2.71,3.72057,17.3545
2.711,3.64533,17.6439
2.712,3.69119,17.9672
2.713,3.72709,18.3136
2.714,3.75502,18.6468
2.715,3.73963,18.9881
2.716,3.72422,19.3301
2.717,3.70777,19.6886
2.718,3.71568,20.0592
2.719,3.691,20.4396
2.72,3.66914,20.8033
2.721,3.62826,21.1684
2.722,3.60232,21.5427
2.723,3.57651,21.9263
2.724,3.55479,22.3247
2.725,3.55323,22.7319
2.726,3.53411,23.1003
2.727,3.51785,23.4523
2.728,3.53487,23.824
2.729,3.534,24.2083
2.73,3.55125,24.535
2.731,3.55755,24.8449
2.732,3.5642,25.1583
2.733,3.57998,25.4839
2.734,3.60828,25.8091
2.735,3.61627,26.1421
2.736,3.625,26.4668
2.737,3.63025,26.8057
2.738,3.64251,27.1505
2.739,3.67817,27.5232
2.74,3.70112,27.8864
2.741,3.69573,28.2686
2.742,3.74297,28.6756
2.743,3.77215,29.1262
2.744,3.80875,29.6547
2.745,3.84984,30.211
2.746,3.90159,30.7016
2.747,3.91549,31.2039
2.748,3.945,31.7662
2.749,3.97957,32.3809
2.75,4.00889,33.1007
2.751,4.03548,33.8303
2.752,4.04913,34.4111
2.753,4.07007,34.9596
2.754,4.0851,35.5777
2.755,4.10444,36.2141
2.756,4.12239,36.7649
2.757,4.14295,37.293
2.758,4.15823,37.7726
2.759,4.15659,38.2415
2.76,4.17189,38.6223
2.761,4.17844,39.0388
2.762,4.18819,39.5486
2.763,4.18933,40.1001
2.764,4.1867,40.6831
2.765,4.18702,41.2574
2.766,4.18659,41.8209
2.767,4.15025,42.4012
2.768,4.14455,42.9398
2.769,4.19477,43.4343
2.77,4.29756,43.9303
2.771,4.52121,44.4744
2.772,4.92739,45.0782
2.773,5.57338,45.6749
2.774,6.55256,46.289
2.775,7.8994,46.8772
2.776,9.95063,47.4835
2.777,13.3471,48.0335
2.778,17.4522,48.5364
2.779,21.5641,48.9531
2.78,25.8764,49.311
2.781,30.2911,49.6128
2.782,34.4774,49.8696
2.783,38.2895,50.0324
2.784,41.7005,50.129
2.785,44.693,50.0555
2.786,47.2651,49.8683
2.787,49.3664,49.6173
2.788,51.0103,49.2798
2.789,52.3411,48.7822
2.79,53.3869,48.156
2.791,54.2481,47.2795
2.792,54.9334,46.2243
2.793,55.4808,45.1584
2.794,55.8987,44.0134
2.795,56.2045,42.6817
2.796,56.3734,41.2285
2.797,56.4466,39.7593
2.798,56.3473,38.2496
2.799,56.0829,36.7437
2.8,55.7424,35.2403
2.801,55.3085,33.8528
2.802,54.7703,32.5401
2.803,54.1953,31.2207
2.804,53.5312,29.9453
2.805,52.8431,28.6839
2.806,52.1907,27.4611
2.807,51.6307,26.273
2.808,51.1822,25.1466
2.809,50.7967,24.1503
2.81,50.4187,23.2655
2.811,49.9097,22.4493
2.812,49.2177,21.7314
2.813,48.3648,21.0648
2.814,47.337,20.4948
2.815,46.1203,19.9655
2.816,44.6988,19.516
2.817,43.0961,19.0625
2.818,41.3089,18.665
2.819,39.317,18.3004
2.82,36.5749,18.0094
2.821,33.2095,17.7399
2.822,30.2275,17.5253
2.823,27.5037,17.326
2.824,24.676,17.171
2.825,21.7797,17.0175
2.826,19.0933,16.9053
2.827,16.8636,16.7837
2.828,14.9915,16.6885
2.829,13.3542,16.6027
2.83,11.8317,16.5344
2.831,10.4934,16.4689
2.832,9.27367,16.4321
2.833,8.22946,16.4159
2.834,7.30571,16.4307
2.835,6.46075,16.4895
2.836,5.68844,16.592
2.837,4.96462,16.7095
2.838,4.39602,16.8469
2.839,3.90065,17.0264
2.84,3.53827,17.2534
2.841,3.38257,17.5084
2.842,3.36291,17.7872
2.843,3.41259,18.0722
2.844,3.44042,18.3703
2.845,3.49018,18.6483
2.846,3.47758,18.9243
2.847,3.49052,19.202
2.848,3.47174,19.4861
2.849,3.44301,19.7908
2.85,3.41866,20.109
2.851,3.40612,20.4308
2.852,3.38986,20.7521
2.853,3.39095,21.0758
2.854,3.36854,21.3966
2.855,3.36384,21.7026
2.856,3.34944,21.9933
2.857,3.33933,22.2673
2.858,3.33622,22.5261
2.859,3.34317,22.7705
2.86,3.31872,22.992
2.861,3.32542,23.2002
2.862,3.34266,23.3995
2.863,3.36595,23.5902
2.864,3.3755,23.7701
2.865,3.40357,23.9432
2.866,3.42781,24.1045
2.867,3.4536,24.2652
2.868,3.46195,24.4312
2.869,3.49601,24.6197
2.87,3.50659,24.8289
2.871,3.52874,25.0487
2.872,3.53097,25.2725
2.873,3.56125,25.5065
2.874,3.56801,25.7583
2.875,3.58307,26.0677
2.876,3.60801,26.4125
2.877,3.6354,26.7682
2.878,3.65583,27.1469
2.879,3.67794,27.522
2.88,3.69296,27.8907
2.881,3.72621,28.2729
2.882,3.7374,28.6812
2.883,3.78326,29.123
2.884,3.80665,29.5866
2.885,3.83421,30.037
2.886,3.84928,30.4945
2.887,3.87567,30.969
2.888,3.89028,31.4633
2.889,3.92596,32.0099
2.89,3.93836,32.5754
2.891,3.95196,33.101
2.892,3.9704,33.6108
2.893,3.98391,34.1312
2.894,3.9991,34.6448
2.895,4.03161,35.0784
2.896,4.03236,35.4794
2.897,4.0362,35.8429
2.898,4.04028,36.2036
2.899,4.0453,36.6276
2.9,4.04546,37.0911
2.901,4.04711,37.6
2.902,4.05432,38.1092
2.903,4.06292,38.5757
2.904,4.05912,39.021
2.905,4.08186,39.4421
2.906,4.13586,39.8613
2.907,4.28156,40.3217
2.908,4.60741,40.7833
2.909,5.14416,41.2602
2.91,5.96689,41.7069
2.911,7.13969,42.1428
2.912,8.75689,42.5591
2.913,11.4141,42.999
2.914,15.3415,43.4025
2.915,19.5143,43.7732
2.916,23.7033,44.0411
2.917,27.9673,44.2309
2.918,32.1015,44.3228
2.919,35.9118,44.3495
2.92,39.3171,44.3161
2.921,42.3648,44.2479
2.922,44.9797,44.0798
2.923,47.1528,43.8308
2.924,48.8662,43.4605
2.925,50.2236,42.9856
2.926,51.3385,42.4217
2.927,52.2435,41.7699
2.928,52.9605,41.0258
2.929,53.5391,40.1899
2.93,53.9704,39.2305
2.931,54.2821,38.1797
2.932,54.4395,37.0831
2.933,54.4607,35.9277
2.934,54.3221,34.7039
2.935,54.0648,33.4369
2.936,53.6998,32.2137
2.937,53.2429,31.0313
2.938,52.7068,29.9206
2.939,52.1106,28.9006
2.94,51.534,27.8747
2.941,51.0578,26.8748
2.942,50.7224,25.8634
2.943,50.4794,24.8639
2.944,50.2585,23.9222
2.945,49.9289,23.0318
2.946,49.463,22.2284
2.947,48.8368,21.5229
2.948,48.0637,20.8685
2.949,47.1257,20.2997
2.95,46.0301,19.7787
2.951,44.7568,19.3324
2.952,43.3514,18.9232
2.953,41.8271,18.57
2.954,40.198,18.2175
2.955,38.3885,17.9052
2.956,35.985,17.6225
2.957,32.9772,17.3853
2.958,30.2195,17.1715
2.959,27.7809,17.0019
2.96,25.4196,16.8411
2.961,22.9182,16.714
2.962,20.3664,16.5841
2.963,18.0731,16.4783
2.964,16.2617,16.3653
2.965,14.7723,16.2483
2.966,13.4384,16.1343
2.967,12.1938,16.0347
2.968,11.0497,15.9618
2.969,9.97777,15.9157
2.97,8.96734,15.9158
2.971,7.98239,15.9598
2.972,7.13248,16.0323
2.973,6.24765,16.1458
2.974,5.31713,16.314
2.975,4.48033,16.5299
2.976,3.88932,16.7774
2.977,3.50042,17.0523
2.978,3.30331,17.3544
2.979,3.27704,17.6765
2.98,3.38174,17.995
2.981,3.52531,18.33
2.982,3.61039,18.6493
2.983,3.6376,18.9546
2.984,3.62021,19.2678
2.985,3.60405,19.5924
2.986,3.58373,19.9348
2.987,3.57189,20.2715
2.988,3.55164,20.6018
2.989,3.52056,20.914
2.99,3.49794,21.2234
2.991,3.46709,21.5375
2.992,3.4714,21.8338
2.993,3.46146,22.1023
2.994,3.45611,22.3734
2.995,3.45997,22.636
2.996,3.46925,22.8962
2.997,3.47526,23.1393
2.998,3.49659,23.3912
2.999,3.48571,23.6335
3,3.51005,23.8861
3.001,3.51757,24.1341
3.002,3.54916,24.3995
3.003,3.55433,24.6704
3.004,3.57724,24.9514
3.005,3.59268,25.2371
3.006,3.61235,25.5546
3.007,3.61989,25.8764
3.008,3.65032,26.2139
3.009,3.66267,26.5487
3.01,3.69958,26.9339
3.011,3.71636,27.3526
3.012,3.74797,27.7747
3.013,3.76224,28.1873
3.014,3.79969,28.6563
3.015,3.84693,29.1777
3.016,3.86872,29.714
3.017,3.88936,30.261
3.018,3.91588,30.8324
3.019,3.92356,31.4183
3.02,3.97278,32.0163
3.021,3.98015,32.6081
3.022,3.99486,33.2111
3.023,4.01024,33.8308
3.024,4.04334,34.4816
3.025,4.04758,35.136
3.026,4.07009,35.7616
3.027,4.07696,36.3629
3.028,4.09608,36.9116
3.029,4.08054,37.4144
3.03,4.08862,37.9
3.031,4.09734,38.3521
3.032,4.10437,38.7937
3.033,4.09946,39.2427
3.034,4.10327,39.7389
3.035,4.10279,40.254
3.036,4.12176,40.7645
3.037,4.11237,41.2711
3.038,4.14136,41.8009
3.039,4.15899,42.3371
3.04,4.2473,42.8952
3.041,4.42001,43.4546
3.042,4.80616,44.0605
3.043,5.42193,44.6649
3.044,6.39298,45.2533
3.045,7.71459,45.8
3.046,9.7341,46.3322
3.047,13.1167,46.8185
3.048,17.2998,47.2933
3.049,21.4397,47.7266
3.05,25.782,48.1268
3.051,30.1394,48.4273
3.052,34.1872,48.6391
3.053,37.9019,48.7747
3.054,41.2608,48.8751
3.055,44.1927,48.8474
3.056,46.7054,48.6748
3.057,48.7133,48.3717
3.058,50.329,47.9645
3.059,51.618,47.4347
3.06,52.6523,46.7845
3.061,53.5144,46.0212
3.062,54.2277,45.1522
3.063,54.7536,44.156
3.064,55.1672,43.0396
3.065,55.4281,41.8001
3.066,55.5559,40.4446
3.067,55.5549,39.0044
3.068,55.4406,37.5046
3.069,55.1591,36.0006
3.07,54.7771,34.5109
3.071,54.2976,33.0542
3.072,53.7253,31.6691
3.073,53.0684,30.3309
3.074,52.3945,29.0618
3.075,51.7098,27.829
3.076,51.1056,26.6386
3.077,50.6225,25.5195
3.078,50.2775,24.4801
3.079,49.953,23.5166
3.08,49.5332,22.6361
3.081,48.9303,21.8445
3.082,48.2098,21.1676
3.083,47.3601,20.5504
3.084,46.3335,20.0097
3.085,45.1386,19.5387
3.086,43.7931,19.1373
3.087,42.3019,18.7781
3.088,40.7076,18.4829
3.089,38.9061,18.2054
3.09,36.5269,17.9487
3.091,33.4284,17.7116
3.092,30.6004,17.5012
3.093,28.0914,17.3105
3.094,25.673,17.1619
3.095,23.1121,17.02
3.096,20.5181,16.8859
3.097,18.1741,16.7673
3.098,16.298,16.6654
3.099,14.7676,16.5666
3.1,13.4129,16.4617
3.101,12.2003,16.3745
3.102,11.0523,16.3178
3.103,9.99901,16.2969
3.104,9.0239,16.304
3.105,8.18363,16.3449
3.106,7.3149,16.4049
3.107,6.31442,16.5055
3.108,5.35163,16.648
3.109,4.54706,16.8211
3.11,3.92056,17.0143
3.111,3.53437,17.2481
3.112,3.31231,17.5262
3.113,3.27355,17.8177
3.114,3.37192,18.1147
3.115,3.49493,18.4103
3.116,3.59689,18.7033
3.117,3.61512,19.0022
3.118,3.61539,19.2938
3.119,3.61771,19.609
3.12,3.60706,19.9529
3.121,3.57478,20.3215
3.122,3.54653,20.6997
3.123,3.52025,21.0754
3.124,3.46948,21.4462
3.125,3.46197,21.795
3.126,3.45006,22.0968
3.127,3.44326,22.4092
3.128,3.44503,22.726
3.129,3.44459,23.0335
3.13,3.44867,23.304
3.131,3.45735,23.5805
3.132,3.46404,23.8422
3.133,3.48038,24.1272
3.134,3.49439,24.4108
3.135,3.50928,24.6843
3.136,3.52352,24.9126
3.137,3.52245,25.1658
3.138,3.54065,25.4288
3.139,3.56662,25.7267
3.14,3.57864,26.0405
3.141,3.58753,26.4008
3.142,3.62306,26.7747
3.143,3.65543,27.1655
3.144,3.67192,27.554
3.145,3.71311,27.9868
3.146,3.72437,28.4617
3.147,3.77794,28.9616
3.148,3.79049,29.4401
3.149,3.8415,29.9412
3.15,3.85044,30.453
3.151,3.88635,31.0175
3.152,3.90706,31.6206
3.153,3.93007,32.2232
3.154,3.95969,32.8086
3.155,3.96655,33.4179
3.156,3.97694,34.0395
3.157,4.0026,34.678
3.158,4.01366,35.3203
3.159,4.04425,35.9815
3.16,4.04997,36.633
3.161,4.05716,37.2301
3.162,4.07287,37.7585
3.163,4.09775,38.2247
3.164,4.10499,38.597
3.165,4.10347,38.9701
3.166,4.10639,39.3521
3.167,4.11948,39.7914
3.168,4.10372,40.25
3.169,4.10351,40.7246
3.17,4.10672,41.2183
3.171,4.11665,41.7106
3.172,4.11186,42.1681
3.173,4.17606,42.6652
3.174,4.30657,43.1868
3.175,4.57735,43.7101
3.176,5.05153,44.2342
3.177,5.8245,44.8183
3.178,6.94104,45.4193
3.179,8.49412,46.0132
3.18,11.0072,46.5816
3.181,14.8812,47.1034
3.182,19.0717,47.5678
3.183,23.2962,48.0003
3.184,27.6975,48.3853
3.185,31.9758,48.6819
3.186,35.9083,48.8546
3.187,39.4919,48.8841
3.188,42.6587,48.8069
3.189,45.408,48.6738
3.19,47.6939,48.4514
3.191,49.5286,48.1377
3.192,51.0071,47.7095
3.193,52.1811,47.1336
3.194,53.1665,46.4399
3.195,53.9386,45.635
3.196,54.5722,44.7019
3.197,55.0821,43.6405
3.198,55.4,42.4602
3.199,55.6104,41.1797
3.2,55.6737,39.8066
3.201,55.6199,38.3427
3.202,55.4374,36.8308
3.203,55.1253,35.3163
3.204,54.7127,33.8315
3.205,54.205,32.4595
3.206,53.6013,31.1348
3.207,52.969,29.8696
3.208,52.2712,28.6527
3.209,51.6392,27.4736
3.21,51.1131,26.3309
3.211,50.7427,25.2214
3.212,50.4015,24.204
3.213,50.0692,23.3091
3.214,49.6139,22.4896
3.215,49.01,21.737
3.216,48.256,21.0761
3.217,47.3612,20.502
3.218,46.2515,19.9937
3.219,44.9915,19.5278
3.22,43.5797,19.1173
3.221,42.0723,18.745
